Boucles d'oreilles d'attaquant en pétalite;Orfèvre;78;Boucle d'oreille;1 Eau chimérique de force I, 1 Pépite de mithril noble, 2 Pétalite;7 Cristal de feu, 7 Cristal de vent;1;3645;80;17956
Boucles d'oreilles de pisteur en pétalite;Orfèvre;78;Boucle d'oreille;1 Eau chimérique de dextérité I, 1 Pépite de mithril noble, 2 Pétalite;7 Cristal de feu, 7 Cristal de vent;1;3645;80;17956
Boucles d'oreilles d'incantateur en pétalite;Orfèvre;78;Boucle d'oreille;1 Eau chimérique d'intelligence I, 1 Pépite de mithril noble, 2 Pétalite;7 Cristal de feu, 7 Cristal de vent;1;3645;80;17956
Boucles d'oreilles de soigneur en pétalite;Orfèvre;78;Boucle d'oreille;1 Eau chimérique d'esprit I, 1 Pépite de mithril noble, 2 Pétalite;7 Cristal de feu, 7 Cristal de vent;1;3645;80;17956
Bague de protecteur en pétalite;Orfèvre;78;Bague;1 Eau chimérique de vitalité I, 1 Pépite de mithril noble, 1 Pétalite;7 Cristal de feu, 7 Cristal de vent;1;3645;80;17956
Bague d'attaquant en pétalite;Orfèvre;78;Bague;1 Eau chimérique de force I, 1 Pépite de mithril noble, 1 Pétalite;7 Cristal de feu, 7 Cristal de vent;1;3645;80;17956
Bague de pisteur en pétalite;Orfèvre;78;Bague;1 Eau chimérique de dextérité I, 1 Pépite de mithril noble, 1 Pétalite;7 Cristal de feu, 7 Cristal de vent;1;3645;80;17956
Bague d'incantateur en pétalite;Orfèvre;78;Bague;1 Eau chimérique d'intelligence I, 1 Pépite de mithril noble, 1 Pétalite;7 Cristal de feu, 7 Cristal de vent;1;3645;80;17956
Bague de soigneur en pétalite;Orfèvre;78;Bague;1 Eau chimérique d'esprit I, 1 Pépite de mithril noble, 1 Pétalite;7 Cristal de feu, 7 Cristal de vent;1;3645;80;17956
Ras de cou de protecteur en pétalite;Orfèvre;79;Collier;1 Eau chimérique de vitalité I, 1 Pépite de mana-argent, 2 Pépite de mithril noble, 1 Pétalite;7 Cristal de feu, 7 Cristal de vent;1;3705;80;18422
Ras de cou d'attaquant en pétalite;Orfèvre;79;Collier;1 Eau chimérique de force I, 1 Pépite de mana-argent, 2 Pépite de mithril noble, 1 Pétalite;7 Cristal de feu, 7 Cristal de vent;1;3705;80;18422
Ras de cou de pisteur en pétalite;Orfèvre;79;Collier;1 Eau chimérique de dextérité I, 1 Pépite de mana-argent, 2 Pépite de mithril noble, 1 Pétalite;7 Cristal de feu, 7 Cristal de vent;1;3705;80;18422
Ras de cou d'incantateur en pétalite;Orfèvre;79;Collier;1 Eau chimérique d'intelligence I, 1 Pépite de mana-argent, 2 Pépite de mithril noble, 1 Pétalite;7 Cristal de feu, 7 Cristal de vent;1;3705;80;18422
Ras de cou de soigneur en pétalite;Orfèvre;79;Collier;1 Eau chimérique d'esprit I, 1 Pépite de mana-argent, 2 Pépite de mithril noble, 1 Pétalite;7 Cristal de feu, 7 Cristal de vent;1;3705;80;18422
Bracelet de protecteur en pétalite;Orfèvre;79;Bracelet;1 Eau chimérique de vitalité I, 1 Pépite de mana-argent, 1 Pépite de mithril noble, 2 Pétalite;7 Cristal de feu, 7 Cristal de vent;1;3705;80;18422
Bracelet d'attaquant en pétalite;Orfèvre;79;Bracelet;1 Eau chimérique de force I, 1 Pépite de mana-argent, 1 Pépite de mithril noble, 2 Pétalite;7 Cristal de feu, 7 Cristal de vent;1;3705;80;18422
Bracelet de pisteur en pétalite;Orfèvre;79;Bracelet;1 Eau chimérique de dextérité I, 1 Pépite de mana-argent, 1 Pépite de mithril noble, 2 Pétalite;7 Cristal de feu, 7 Cristal de vent;1;3705;80;18422
Bracelet d'incantateur en pétalite;Orfèvre;79;Bracelet;1 Eau chimérique d'intelligence I, 1 Pépite de mana-argent, 1 Pépite de mithril noble, 2 Pétalite;7 Cristal de feu, 7 Cristal de vent;1;3705;80;18422
Bracelet de soigneur en pétalite;Orfèvre;79;Bracelet;1 Eau chimérique d'esprit I, 1 Pépite de mana-argent, 1 Pépite de mithril noble, 2 Pétalite;7 Cristal de feu, 7 Cristal de vent;1;3705;80;18422
Onyx;Orfèvre;80;Pierre;3 Onyx brut, 1 Pierre à aiguiser en tuf volcanique;7 Cristal de vent;1;1971;40;20287
Aiguille en mithril noble;Orfèvre;80;Outil principal de couturier;1 Lingot de mithril noble, 1 Madrier de gaïac, 1 Pierre à aiguiser en tuf volcanique, 2 Pépite de mithril noble;7 Cristal de feu, 7 Cristal de vent;1;3943;80;20287
Bagues d'oreilles en mithril noble;Orfèvre;80;Boucle d'oreille;2 Pépite de mithril noble, 1 Étoffe de coton nain;7 Cristal de feu, 7 Cristal de vent;1;3943;80;20287
Ras de cou en mithril noble;Orfèvre;80;Collier;1 Fil de soie iridescente, 2 Pépite de mithril noble, 1 Étoffe de coton nain;7 Cristal de feu, 7 Cristal de vent;1;3943;80;20287
Bracelets en mithril noble;Orfèvre;80;Bracelet;1 Fil de soie iridescente, 2 Pépite de mithril noble, 1 Étoffe de coton nain;7 Cristal de feu, 7 Cristal de vent;1;3943;80;20287
Bague en mithril noble;Orfèvre;80;Bague;1 Fil de soie iridescente, 1 Pépite de mithril noble, 1 Étoffe de coton nain;7 Cristal de feu, 7 Cristal de vent;1;3943;80;20287
Engrenage en or rose;Orfèvre;50;Métal;2 Pépite d'or rose;10 Éclat de feu, 11 Éclat de vent;1;419;80;5257
Kit de réparation d'appareil;Orfèvre;50;Divers;1 Agrégat de matière sombre, 5 Matière sombre grade VI;5 Cristal de feu, 5 Cristal de vent;1;233;80;2921
Lentille en fluorine claire;Orfèvre;50;Pierre;3 Fluorine claire, 1 Pierre à aiguiser basilic, 1 Pierre à aiguiser en siltstone, 1 Émeri;2 Agrégat de feu, 3 Agrégat de vent;1;222;40;4980
Engrenage en or rose calibré;Orfèvre;50;Métal;2 Demi-matéria de l'artifice III, 1 Engrenage en or rose;11 Éclat de feu, 12 Éclat de vent;1;801;80;8964
Rubis;Orfèvre;50;Pierre;1 Rubis brut, 1 Émeri;1 Agrégat de feu, 2 Agrégat de vent;1;445;80;4980
Diamant;Orfèvre;50;Pierre;1 Diamant brut, 1 Émeri;1 Agrégat de feu, 2 Agrégat de vent;1;445;80;4980
Émeraude;Orfèvre;50;Pierre;1 Émeraude brute, 1 Émeri;1 Agrégat de feu, 2 Agrégat de vent;1;445;80;4980
Topaze;Orfèvre;50;Pierre;1 Topaze brute, 1 Émeri;1 Agrégat de feu, 2 Agrégat de vent;1;445;80;4980
Cordiérite;Orfèvre;50;Pierre;1 Cordiérite brute, 1 Émeri;1 Agrégat de feu, 2 Agrégat de vent;1;445;80;4980
Saphir;Orfèvre;50;Pierre;1 Saphir brut, 1 Émeri;1 Agrégat de feu, 2 Agrégat de vent;1;445;80;4980
Lingot d'or;Orfèvre;50;Métal;1 Minerai d'or, 1 Pépite d'or natif, 1 Sable de Raziq;1 Agrégat de feu, 2 Agrégat de vent;1;445;80;4980
Pépite de platine;Orfèvre;50;Métal;3 Minerai de platine;1 Agrégat de feu, 2 Agrégat de vent;1;445;80;4980
Bague du feu;Orfèvre;50;Divers;1 Pierre à aiguiser basilic, 1 Plaque d'argent belahdien, 1 Vieil œil-de-feu;1 Agrégat de feu, 2 Agrégat de vent;1;445;80;4980
Lunettes en or;Orfèvre;50;Tête;1 Lingot d'or, 2 Mastic terminus, 1 Plaque de verre incolore, 1 Pépite d'or rose;1 Agrégat de feu, 2 Agrégat de vent;1;445;80;4980
Grand bassin de jardin;Orfèvre;50;Meuble de jardin;8 Demi-matéria de l'artifice II, 16 Formule de croissance gamma, 8 Mastic terminus, 48 Pierre calcaire, 48 Siltstone;1 Agrégat de feu, 2 Agrégat de vent;1;1424;80;2490
Célestine;Orfèvre;54;Pierre;3 Célestine brute, 9 Pierre à aiguiser sédimentaire;1 Agrégat de feu, 1 Agrégat de vent;1;641;80;6042
Lingot de platine;Orfèvre;50;Métal;9 Lymphe de Raziq, 1 Pépite de platine;2 Agrégat de feu, 2 Agrégat de vent;1;586;80;5783
Lingot de platine;Orfèvre;50;Métal;9 Lymphe de Raziq, 2 Minerai de platine;2 Agrégat de feu, 2 Agrégat de vent;1;586;80;5783
Tonnerre du Patriarche;Orfèvre;50;Arme à deux mains d'occultiste;1 Cordiérite, 5 Demi-matéria de l'art militaire III, 3 Lingot d'or, 1 Madrier de morta, 1 Orbe du Patriarche fulgurant;4 Agrégat de foudre;1;586;80;5783
Déchirure du Patriarche;Orfèvre;50;Arme de mage rouge;5 Demi-matéria de l'art militaire III, 3 Lingot d'or, 2 Lingot de tungstène, 1 Orbe du Patriarche fulgurant;4 Agrégat de foudre;1;586;80;5783
Nébuleuse du Patriarche;Orfèvre;50;Arme d'astromancien;5 Demi-matéria de l'art militaire III, 1 Encre d'or enchantée, 3 Lingot d'or, 1 Lingot de tungstène, 1 Orbe du Patriarche fulgurant;4 Agrégat de foudre;1;586;80;5783
Planisphère en platine;Orfèvre;50;Arme d'astromancien;3 Catalyseur allagois, 1 Cuir de Kirimu, 3 Demi-matéria de l'art militaire III, 1 Encre de platine enchantée, 3 Lingot de platine, 2 Lingot de wootz;2 Agrégat de feu, 2 Agrégat de vent;1;586;80;5783
Diadème en platine d'incantateur;Orfèvre;50;Tête;1 Fil de soie, 3 Lingot de platine, 1 Lingot de tungstène, 1 Pépite de platine;2 Agrégat de feu, 2 Agrégat de vent;1;586;80;5783
Diadème en platine de soigneur;Orfèvre;50;Tête;1 Fil de soie, 3 Lingot de platine, 1 Lingot de tungstène, 1 Pépite de platine;2 Agrégat de feu, 2 Agrégat de vent;1;586;80;5783
Boucles d'oreilles de protecteur en platine;Orfèvre;50;Boucle d'oreille;1 Catalyseur allagois, 2 Demi-matéria de l'art militaire III, 3 Lingot de platine, 2 Topaze;2 Agrégat de feu, 2 Agrégat de vent;1;586;80;5783
Boucles d'oreilles d'attaquant en platine;Orfèvre;50;Boucle d'oreille;1 Catalyseur allagois, 2 Demi-matéria de l'art militaire III, 3 Lingot de platine, 2 Rubis;2 Agrégat de feu, 2 Agrégat de vent;1;586;80;5783
Boucles d'oreilles de pisteur en platine;Orfèvre;50;Boucle d'oreille;1 Catalyseur allagois, 2 Cordiérite, 2 Demi-matéria de l'art militaire III, 3 Lingot de platine;2 Agrégat de feu, 2 Agrégat de vent;1;586;80;5783
Boucles d'oreilles d'incantateur en platine;Orfèvre;50;Boucle d'oreille;1 Catalyseur allagois, 2 Demi-matéria de l'art militaire III, 3 Lingot de platine, 2 Saphir;2 Agrégat de feu, 2 Agrégat de vent;1;586;80;5783
Boucles d'oreilles de soigneur en platine;Orfèvre;50;Boucle d'oreille;1 Catalyseur allagois, 2 Demi-matéria de l'art militaire III, 3 Lingot de platine, 2 Émeraude;2 Agrégat de feu, 2 Agrégat de vent;1;586;80;5783
Foulard de protecteur en platine;Orfèvre;50;Collier;1 Catalyseur allagois, 2 Demi-matéria de l'art militaire III, 1 Diamant, 3 Lingot de platine, 1 Étoffe de cachemire;2 Agrégat de feu, 2 Agrégat de vent;1;586;80;5783
Foulard d'attaquant en platine;Orfèvre;50;Collier;1 Catalyseur allagois, 2 Demi-matéria de l'art militaire III, 3 Lingot de platine, 1 Rubis, 1 Étoffe de cachemire;2 Agrégat de feu, 2 Agrégat de vent;1;586;80;5783
Foulard de pisteur en platine;Orfèvre;50;Collier;1 Catalyseur allagois, 1 Cordiérite, 2 Demi-matéria de l'art militaire III, 3 Lingot de platine, 1 Étoffe de cachemire;2 Agrégat de feu, 2 Agrégat de vent;1;586;80;5783
Foulard d'incantateur en platine;Orfèvre;50;Collier;1 Catalyseur allagois, 2 Demi-matéria de l'art militaire III, 3 Lingot de platine, 1 Saphir, 1 Étoffe de cachemire;2 Agrégat de feu, 2 Agrégat de vent;1;586;80;5783
Foulard de soigneur en platine;Orfèvre;50;Collier;1 Catalyseur allagois, 2 Demi-matéria de l'art militaire III, 3 Lingot de platine, 1 Émeraude, 1 Étoffe de cachemire;2 Agrégat de feu, 2 Agrégat de vent;1;586;80;5783
Joncs de protecteur en platine;Orfèvre;50;Bracelet;1 Catalyseur allagois, 2 Demi-matéria de l'art militaire III, 3 Lingot de platine, 2 Topaze;2 Agrégat de feu, 2 Agrégat de vent;1;586;80;5783
Joncs d'attaquant en platine;Orfèvre;50;Bracelet;1 Catalyseur allagois, 2 Demi-matéria de l'art militaire III, 3 Lingot de platine, 2 Rubis;2 Agrégat de feu, 2 Agrégat de vent;1;586;80;5783
Joncs de pisteur en platine;Orfèvre;50;Bracelet;1 Catalyseur allagois, 2 Cordiérite, 2 Demi-matéria de l'art militaire III, 3 Lingot de platine;2 Agrégat de feu, 2 Agrégat de vent;1;586;80;5783
Joncs d'incantateur en platine;Orfèvre;50;Bracelet;1 Catalyseur allagois, 2 Demi-matéria de l'art militaire III, 3 Lingot de platine, 2 Saphir;2 Agrégat de feu, 2 Agrégat de vent;1;586;80;5783
Joncs de soigneur en platine;Orfèvre;50;Bracelet;1 Catalyseur allagois, 2 Demi-matéria de l'art militaire III, 3 Lingot de platine, 2 Émeraude;2 Agrégat de feu, 2 Agrégat de vent;1;586;80;5783
Bague de protecteur en platine;Orfèvre;50;Bague;1 Catalyseur allagois, 2 Demi-matéria de l'art militaire III, 1 Lingot d'or, 3 Lingot de platine, 1 Topaze;2 Agrégat de feu, 2 Agrégat de vent;1;586;80;5783
Bague d'attaquant en platine;Orfèvre;50;Bague;1 Catalyseur allagois, 2 Demi-matéria de l'art militaire III, 1 Lingot d'or, 3 Lingot de platine, 1 Rubis;2 Agrégat de feu, 2 Agrégat de vent;1;586;80;5783
Bague de pisteur en platine;Orfèvre;50;Bague;1 Catalyseur allagois, 1 Cordiérite, 2 Demi-matéria de l'art militaire III, 1 Lingot d'or, 3 Lingot de platine;2 Agrégat de feu, 2 Agrégat de vent;1;586;80;5783
Bague d'incantateur en platine;Orfèvre;50;Bague;1 Catalyseur allagois, 2 Demi-matéria de l'art militaire III, 1 Lingot d'or, 3 Lingot de platine, 1 Saphir;2 Agrégat de feu, 2 Agrégat de vent;1;586;80;5783
Bague de soigneur en platine;Orfèvre;50;Bague;1 Catalyseur allagois, 2 Demi-matéria de l'art militaire III, 1 Lingot d'or, 3 Lingot de platine, 1 Émeraude;2 Agrégat de feu, 2 Agrégat de vent;1;586;80;5783
Ras de cou de protecteur en citrine;Orfèvre;59;Collier;1 Citrine, 1 Cuir d'amphiptère, 1 Dissolvant de vitalité I, 1 Pépite d'aurum regis;1 Agrégat de feu, 2 Agrégat de vent;1;919;70;7339
Ras de cou d'attaquant en citrine;Orfèvre;59;Collier;1 Citrine, 1 Cuir d'amphiptère, 1 Dissolvant de force I, 1 Pépite d'aurum regis;1 Agrégat de feu, 2 Agrégat de vent;1;919;70;7339
Ras de cou de pisteur en citrine;Orfèvre;59;Collier;1 Citrine, 1 Cuir d'amphiptère, 1 Dissolvant de dextérité I, 1 Pépite d'aurum regis;1 Agrégat de feu, 2 Agrégat de vent;1;919;70;7339
Ras de cou d'incantateur en citrine;Orfèvre;59;Collier;1 Citrine, 1 Cuir d'amphiptère, 1 Dissolvant d'intelligence I, 1 Pépite d'aurum regis;1 Agrégat de feu, 2 Agrégat de vent;1;919;70;7339
Ras de cou de soigneur en citrine;Orfèvre;59;Collier;1 Citrine, 1 Cuir d'amphiptère, 1 Dissolvant d'esprit I, 1 Pépite d'aurum regis;1 Agrégat de feu, 2 Agrégat de vent;1;919;70;7339
Bâton en aurum regis;Orfèvre;60;Arme à deux mains d'occultiste;2 Cornaline, 1 Madrier de bouleau, 2 Pépite d'adamant, 2 Pépite d'aurum regis, 1 Super glu;1 Agrégat de feu, 2 Agrégat de vent;1;956;70;7851
Planisphère en aurum regis;Orfèvre;60;Arme d'astromancien;1 Encre d'aurum regis enchantée, 2 Lingot de durargent, 3 Mormorion, 2 Pépite d'aurum regis;1 Agrégat de feu, 2 Agrégat de vent;1;956;70;7851
Aiguille en serre de griffon;Orfèvre;60;Outil principal de couturier;1 Madrier de bouleau, 1 Pierre à aiguiser en mica blanc, 1 Pépite d'adamant, 1 Serre de griffon;1 Agrégat de feu, 2 Agrégat de vent;1;956;70;7851
Diadème de soigneur en aurum regis;Orfèvre;60;Tête;1 Dissolvant d'esprit I, 1 Lingot de durargent, 2 Pépite d'aurum regis, 1 Étoffe de feutre chimérique;1 Agrégat de feu, 2 Agrégat de vent;1;956;70;7851
Boucles d'oreilles de protecteur en chrysolite;Orfèvre;60;Boucle d'oreille;3 Chrysolite, 1 Dissolvant de vitalité I, 1 Pépite d'aurum regis;1 Agrégat de feu, 2 Agrégat de vent;1;956;70;7851
Boucles d'oreilles d'attaquant en chrysolite;Orfèvre;60;Boucle d'oreille;3 Chrysolite, 1 Dissolvant de force I, 1 Pépite d'aurum regis;1 Agrégat de feu, 2 Agrégat de vent;1;956;70;7851
Boucles d'oreilles de pisteur en chrysolite;Orfèvre;60;Boucle d'oreille;3 Chrysolite, 1 Dissolvant de dextérité I, 1 Pépite d'aurum regis;1 Agrégat de feu, 2 Agrégat de vent;1;956;70;7851
Boucles d'oreilles d'incantateur en chrysolite;Orfèvre;60;Boucle d'oreille;3 Chrysolite, 1 Dissolvant d'intelligence I, 1 Pépite d'aurum regis;1 Agrégat de feu, 2 Agrégat de vent;1;956;70;7851
Boucles d'oreilles de soigneur en chrysolite;Orfèvre;60;Boucle d'oreille;3 Chrysolite, 1 Dissolvant d'esprit I, 1 Pépite d'aurum regis;1 Agrégat de feu, 2 Agrégat de vent;1;956;70;7851
Bracelet de protecteur en chrysolite;Orfèvre;60;Bracelet;2 Chrysolite, 2 Cuir d'amphiptère, 1 Dissolvant de vitalité I, 2 Pépite d'aurum regis;1 Agrégat de feu, 2 Agrégat de vent;1;956;70;7851
Bracelet d'attaquant en chrysolite;Orfèvre;60;Bracelet;2 Chrysolite, 2 Cuir d'amphiptère, 1 Dissolvant de force I, 2 Pépite d'aurum regis;1 Agrégat de feu, 2 Agrégat de vent;1;956;70;7851
Bracelet de pisteur en chrysolite;Orfèvre;60;Bracelet;2 Chrysolite, 2 Cuir d'amphiptère, 1 Dissolvant de dextérité I, 2 Pépite d'aurum regis;1 Agrégat de feu, 2 Agrégat de vent;1;956;70;7851
Bracelet d'incantateur en chrysolite;Orfèvre;60;Bracelet;2 Chrysolite, 2 Cuir d'amphiptère, 1 Dissolvant d'intelligence I, 2 Pépite d'aurum regis;1 Agrégat de feu, 2 Agrégat de vent;1;956;70;7851
Bracelet de soigneur en chrysolite;Orfèvre;60;Bracelet;2 Chrysolite, 2 Cuir d'amphiptère, 1 Dissolvant d'esprit I, 2 Pépite d'aurum regis;1 Agrégat de feu, 2 Agrégat de vent;1;956;70;7851
Bague de protecteur en chrysolite;Orfèvre;60;Bague;1 Chrysolite, 1 Dissolvant de vitalité I, 1 Pépite d'aurum regis;1 Agrégat de feu, 2 Agrégat de vent;1;956;70;7851
Bague d'attaquant en chrysolite;Orfèvre;60;Bague;1 Chrysolite, 1 Dissolvant de force I, 1 Pépite d'aurum regis;1 Agrégat de feu, 2 Agrégat de vent;1;956;70;7851
Bague de pisteur en chrysolite;Orfèvre;60;Bague;1 Chrysolite, 1 Dissolvant de dextérité I, 1 Pépite d'aurum regis;1 Agrégat de feu, 2 Agrégat de vent;1;956;70;7851
Bague d'incantateur en chrysolite;Orfèvre;60;Bague;1 Chrysolite, 1 Dissolvant d'intelligence I, 1 Pépite d'aurum regis;1 Agrégat de feu, 2 Agrégat de vent;1;956;70;7851
Bague de soigneur en chrysolite;Orfèvre;60;Bague;1 Chrysolite, 1 Dissolvant d'esprit I, 1 Pépite d'aurum regis;1 Agrégat de feu, 2 Agrégat de vent;1;956;70;7851
Fontaine de Bismarck;Orfèvre;60;Meuble de jardin;1 Corne de Bismarck, 4 Demi-matéria de l'artifice II, 3 Eau de source d'Abalathia, 10 Pierre de pavement, 3 Pépite d'adamant, 3 Pépite d'aurum regis;1 Agrégat de feu, 2 Agrégat de vent;1;1720;70;3925
Boîte à musique au saphir étoilé;Orfèvre;60;Mobilier de table;1 Cylindre en aurum regis, 2 Demi-matéria de l'artifice II, 1 Lingot de durargent, 4 Pépite d'aurum regis, 1 Saphir étoilé;1 Agrégat de feu, 2 Agrégat de vent;1;1720;70;3925
Boîte à musique au rubis étoilé;Orfèvre;60;Mobilier de table;1 Cylindre en aurum regis, 2 Demi-matéria de l'artifice II, 1 Lingot de durargent, 4 Pépite d'aurum regis, 1 Rubis étoilé;1 Agrégat de feu, 2 Agrégat de vent;1;1720;70;3925
Fève mog;Orfèvre;60;Divers;2 Fleur de coton des nuages, 1 Sable éthéréen de l'aurore, 1 Terreau noir;1 Agrégat de feu, 2 Agrégat de vent;1;1116;70;8377
Fontaine du Migrateur des brumes;Orfèvre;60;Meuble de jardin;1 Corne du Migrateur des brumes, 5 Demi-matéria de l'artifice III, 5 Eau de source d'Abalathia, 15 Pierre de pavement, 5 Pépite d'adamant, 5 Pépite d'aurum regis;1 Agrégat de feu, 2 Agrégat de vent;1;2008;70;4188
Lingot d'aurum regis;Orfèvre;60;Métal;5 Fard de Raziq, 2 Minerai d'aurum regis, 1 Pépite d'aurum regis, 1 Quartz violet;2 Agrégat de feu, 2 Agrégat de vent;3;1436;70;9430
Carrelage du tribunal;Orfèvre;60;Sol;3 Calcaire noir, 2 Lingot d'aurum regis, 2 Lingot d'or, 7 Marbre, 4 Pot de mortier;2 Agrégat de feu, 2 Agrégat de vent;1;2584;70;4715
Aiguille d'expert des étoffes;Orfèvre;60;Outil principal de couturier;1 Demi-matéria de la maîtrise divine, 2 Fil de soie de chenille, 3 Lingot d'aurum regis, 1 Madrier de bouleau astral, 1 Mica doré, 3 Sable éthéréen végétal;2 Agrégat de feu, 2 Agrégat de vent;1;1436;70;9430
Lunettes d'expert de la forge;Orfèvre;60;Tête;3 Demi-matéria de l'artifice III, 1 Fil de soie de chenille, 1 Lingot d'aurum regis, 2 Sable éthéréen tellurique, 2 Verre en cristal, 2 Étoffe de soie astrale;2 Agrégat de feu, 2 Agrégat de vent;1;1436;70;9430
Parure de front d'expert des gemmes;Orfèvre;60;Tête;3 Demi-matéria de l'artifice III, 2 Larimar, 3 Lingot d'aurum regis, 1 Lingot de durargent, 2 Sable éthéréen tellurique;2 Agrégat de feu, 2 Agrégat de vent;1;1436;70;9430
Lunettes d'expert des mixtures;Orfèvre;60;Tête;3 Demi-matéria de l'artifice III, 3 Lingot d'aurum regis, 1 Lingot de durargent, 2 Sable éthéréen tellurique, 2 Verre en cristal;2 Agrégat de feu, 2 Agrégat de vent;1;1436;70;9430
Masque d'agresseur de pirate des cieux;Orfèvre;60;Tête;1 Cuir de ptérodactyle, 1 Dissolvant de force I, 1 Lingot d'alliage de titane, 1 Sable éthéréen de l'aurore, 2 Verre en cristal;2 Agrégat de feu, 2 Agrégat de vent;1;1436;70;9430
Masque d'éclaireur de pirate des cieux;Orfèvre;60;Tête;1 Cuir de ptérodactyle, 1 Dissolvant de dextérité I, 1 Lingot d'alliage de titane, 1 Sable éthéréen de l'aurore, 2 Verre en cristal;2 Agrégat de feu, 2 Agrégat de vent;1;1436;70;9430
Diadème d'incantateur en aurum regis;Orfèvre;60;Tête;1 Cuir d'amphiptère, 1 Dissolvant d'intelligence II, 3 Lingot d'aurum regis, 1 Mormorion, 2 Sable éthéréen tellurique;2 Agrégat de feu, 2 Agrégat de vent;1;1436;70;9430
Chapeau d'incantateur de pirate des cieux;Orfèvre;60;Tête;1 Cuir de ptérodactyle, 1 Dissolvant d'intelligence I, 1 Lingot d'alliage de titane, 1 Sable éthéréen de l'aurore, 2 Verre en cristal;2 Agrégat de feu, 2 Agrégat de vent;1;1436;70;9430
Couronne de soigneur en aurum regis;Orfèvre;60;Tête;1 Cuir d'amphiptère, 1 Dissolvant d'esprit II, 1 Larimar, 3 Lingot d'aurum regis, 2 Sable éthéréen tellurique;2 Agrégat de feu, 2 Agrégat de vent;1;1436;70;9430
Chapeau de soigneur de pirate des cieux;Orfèvre;60;Tête;1 Cuir de ptérodactyle, 1 Dissolvant d'esprit I, 1 Lingot d'alliage de titane, 1 Sable éthéréen de l'aurore, 2 Verre en cristal;2 Agrégat de feu, 2 Agrégat de vent;1;1436;70;9430
Chapelets d'expert des gemmes;Orfèvre;60;Mains;3 Demi-matéria de l'artifice III, 2 Larimar, 3 Lingot d'aurum regis, 1 Lingot de durargent, 2 Sable éthéréen végétal;2 Agrégat de feu, 2 Agrégat de vent;1;1436;70;9430
Pendants d'oreilles des créations en aurum regis;Orfèvre;60;Boucle d'oreille;2 Demi-matéria de l'artifice III, 1 Huile astrale, 2 Lingot d'aurum regis, 1 Sable éthéréen tellurique;2 Agrégat de feu, 2 Agrégat de vent;1;1436;70;9430
Boucles d'oreilles des ressources en aurum regis;Orfèvre;60;Boucle d'oreille;2 Demi-matéria de l'artifice III, 1 Huile astrale, 2 Lingot d'aurum regis, 1 Sable éthéréen tellurique;2 Agrégat de feu, 2 Agrégat de vent;1;1436;70;9430
Lustre des fées;Orfèvre;60;Luminaire;3 Chandelle de suif, 4 Pierre de potier, 2 Pépite d'aurum regis, 3 Verre en cristal;2 Agrégat de feu, 2 Agrégat de vent;1;2584;70;4715
Lustre du manoir des Fortemps;Orfèvre;60;Luminaire;6 Chandelle de suif, 3 Lingot d'aurum regis, 2 Madrier de bouleau astral, 3 Verre en cristal;2 Agrégat de feu, 2 Agrégat de vent;1;2584;70;4715
Aiguille à coudre;Orfèvre;60;Divers;3 Corne de bête;7 Cristal de feu, 7 Cristal de vent;1;1436;70;9430
Échalas du Migrateur;Orfèvre;60;Arme à deux mains d'occultiste;1 Corne du Migrateur des brumes, 5 Demi-matéria de l'art militaire III, 2 Lingot de fer primordial, 1 Lingot de mithrite noble, 2 Madrier de camphrier traité;2 Agrégat d'eau, 2 Agrégat de vent;1;1436;70;9430
Échalas du Maître des lames;Orfèvre;60;Arme à deux mains d'occultiste;1 Aile du Maître des lames, 5 Demi-matéria de l'art militaire III, 2 Lingot de fer primordial, 1 Lingot de mithrite noble, 2 Madrier de camphrier traité;2 Agrégat de feu, 2 Agrégat de terre;1;1436;70;9430
Rapière du Migrateur;Orfèvre;60;Arme de mage rouge;1 Corne du Migrateur des brumes, 5 Demi-matéria de l'art militaire III, 2 Lingot de fer primordial, 2 Lingot de mithrite noble, 1 Madrier de camphrier traité;2 Agrégat d'eau, 2 Agrégat de vent;1;1436;70;9430
Rapière du Maître des lames;Orfèvre;60;Arme de mage rouge;1 Aile du Maître des lames, 5 Demi-matéria de l'art militaire III, 2 Lingot de fer primordial, 2 Lingot de mithrite noble, 1 Madrier de camphrier traité;2 Agrégat de feu, 2 Agrégat de terre;1;1436;70;9430
Planisphère du Migrateur;Orfèvre;60;Arme d'astromancien;1 Corne du Migrateur des brumes, 5 Demi-matéria de l'art militaire III, 1 Encre d'aurum regis enchantée, 2 Lingot de fer primordial, 2 Lingot de mithrite noble, 1 Madrier de camphrier traité;2 Agrégat d'eau, 2 Agrégat de vent;1;1436;70;9430
Planisphère du Maître des lames;Orfèvre;60;Arme d'astromancien;1 Aile du Maître des lames, 5 Demi-matéria de l'art militaire III, 1 Encre d'aurum regis enchantée, 2 Lingot de fer primordial, 2 Lingot de mithrite noble, 1 Madrier de camphrier traité;2 Agrégat de feu, 2 Agrégat de terre;1;1436;70;9430
Orchestrion de table;Orfèvre;60;Mobilier de table;3 Lingot d'aurum regis, 1 Lingot d'or, 1 Madrier de bouleau astral;2 Agrégat de feu, 2 Agrégat de vent;1;2584;70;4715
Réplique de diadème d'incantateur allagois;Orfèvre;60;Tête;3 Demi-matéria de l'art militaire III, 2 Lingot de platine, 2 Lingot de wootz, 2 Pierre éthérée allagoise (tête);2 Agrégat de feu, 2 Agrégat de vent;1;1436;70;9430
